UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Health_Class,Power_W,Temp_Delta,Wear_Torque,Type_encoded
969,L48148,L,295.9,306.7,1547,40.9,107,0,No Failure,Normal,6625.859761857649,10.800000000000011,4376.3,1
970,L48149,L,295.9,306.6,1412,41.0,109,0,No Failure,Normal,6062.436063387343,10.700000000000044,4469.0,1
971,L48150,L,295.8,306.5,1568,35.1,111,0,No Failure,Normal,5763.440218569691,10.699999999999989,3896.1,1
972,L48151,L,295.9,306.6,1557,41.1,113,0,No Failure,Normal,6701.299873445852,10.700000000000044,4644.3,1
973,L48152,L,295.8,306.6,1644,35.2,115,0,No Failure,Normal,6060.006565068568,10.800000000000011,4048.000000000001,1
974,L48153,L,295.9,306.6,1679,30.4,117,0,No Failure,Normal,5345.063852915626,10.700000000000044,3556.8,1
975,L48154,L,296.0,306.6,1511,35.2,119,0,No Failure,Normal,5569.750559500369,10.600000000000025,4188.8,1
976,M15835,M,296.0,306.6,1628,36.8,121,0,No Failure,Normal,6273.802417120864,10.600000000000025,4452.799999999999,2
977,M15836,M,296.0,306.6,1392,51.3,124,0,No Failure,Normal,7477.995825192856,10.600000000000025,6361.2,2
978,L48157,L,296.0,306.7,1917,21.0,127,0,No Failure,Normal,4215.703181852144,10.699999999999989,2667.0,1
979,M15838,M,296.2,306.8,1526,42.3,129,0,No Failure,Normal,6759.639249023015,10.600000000000025,5456.7,2
980,L48159,L,296.2,306.8,1389,53.3,132,0,No Failure,Normal,7752.790934602354,10.600000000000025,7035.599999999999,1
981,L48160,L,296.1,306.7,1409,42.8,134,0,No Failure,Normal,6315.145776442106,10.599999999999966,5735.2,1
982,L48161,L,296.2,306.8,1655,31.1,136,0,No Failure,Normal,5389.978155886449,10.600000000000025,4229.6,1
983,L48162,L,296.2,306.9,1516,39.1,138,0,No Failure,Normal,6207.326316570905,10.699999999999989,5395.8,1
984,L48163,L,296.2,306.9,1526,34.9,140,0,No Failure,Normal,5577.101886309769,10.699999999999989,4886.0,1
985,L48164,L,296.3,307.1,1419,48.6,142,0,No Failure,Normal,7221.830360219145,10.800000000000011,6901.2,1
986,L48165,L,296.4,307.2,1748,25.3,144,0,No Failure,Normal,4631.1683383138825,10.800000000000011,3643.2,1
987,H30400,H,296.4,307.1,1638,32.5,146,0,No Failure,Normal,5574.756163795088,10.700000000000044,4745.0,0
988,M15847,M,296.3,307.1,1534,33.8,151,0,No Failure,Normal,5429.635527150263,10.800000000000011,5103.799999999999,2
989,H30402,H,296.3,307.1,1774,25.9,154,0,No Failure,Normal,4811.51670058096,10.800000000000011,3988.6,0
990,M15849,M,296.2,307.0,2119,18.3,159,0,No Failure,Normal,4060.791248103631,10.800000000000011,2909.7000000000003,2
991,L48170,L,296.2,307.0,1414,48.3,162,0,No Failure,Normal,7151.961339603306,10.800000000000011,7824.599999999999,1
992,M15851,M,296.1,307.0,1523,42.0,164,0,No Failure,Normal,6698.503855984158,10.899999999999975,6888.0,2
993,L48172,L,296.1,307.1,1651,35.7,167,0,No Failure,Normal,6172.255670581331,11.0,5961.900000000001,1
994,M15853,M,296.1,307.1,1485,36.0,169,0,No Failure,Normal,5598.318108697012,11.0,6084.0,2
995,M15854,M,296.2,307.2,1168,63.4,172,0,No Failure,Normal,7754.62353031695,11.0,10904.8,2
996,L48175,L,296.3,307.3,1566,35.8,175,0,No Failure,Normal,5870.882687322462,11.0,6264.999999999999,1
997,M15856,M,296.3,307.2,1286,51.1,177,0,No Failure,Normal,6881.616819786394,10.899999999999975,9044.7,2
998,M15857,M,296.3,307.2,1446,45.9,180,0,No Failure,Normal,6950.396754948987,10.899999999999975,8262.0,2
999,M15858,M,296.4,307.2,2071,19.4,183,0,No Failure,Normal,4207.367489344619,10.800000000000011,3550.2,2
1000,L48179,L,296.3,307.1,1560,33.2,186,0,No Failure,Normal,5423.645557157419,10.800000000000011,6175.200000000001,1
1001,L48180,L,296.3,307.1,1654,29.6,188,0,No Failure,Normal,5126.911659050351,10.800000000000011,5564.8,1
1002,L48181,L,296.3,307.1,1662,32.9,190,0,No Failure,Normal,5726.055265991972,10.800000000000011,6251.0,1
1003,L48182,L,296.3,307.2,1646,35.0,192,0,No Failure,Normal,6032.9050924436,10.899999999999975,6720.0,1
1004,L48183,L,296.2,307.1,1444,46.7,194,0,No Failure,Normal,7061.755742543232,10.900000000000034,9059.8,1
1005,H30418,H,296.3,307.2,1424,42.0,196,0,No Failure,Normal,6263.079114196612,10.899999999999975,8232.0,0
1006,L48185,L,296.2,307.2,1382,52.0,201,0,No Failure,Normal,7525.58048191923,11.0,10452.0,1
1007,L48186,L,296.2,307.1,1413,53.4,203,0,No Failure,Normal,7901.545346749833,10.900000000000034,10840.2,1
1008,M15867,M,296.2,307.2,1633,31.1,0,0,No Failure,Normal,5318.328899433577,11.0,0.0,2
1009,L48188,L,296.2,307.1,1441,41.7,3,0,No Failure,Normal,6292.578669213821,10.900000000000034,125.1,1
1010,M15869,M,296.2,307.2,1385,44.0,5,0,No Failure,Normal,6381.621876992067,11.0,220.0,2
1011,M15870,M,296.2,307.2,1552,34.8,8,0,No Failure,Normal,5655.872086110776,11.0,278.4,2
1012,M15871,M,296.2,307.3,1451,42.8,11,0,No Failure,Normal,6503.390008245206,11.100000000000025,470.8,2
1013,M15872,M,296.1,307.1,1433,38.5,14,0,No Failure,Normal,5777.4412498291895,11.0,539.0,2
1014,M15873,M,296.1,307.2,1619,29.7,17,0,No Failure,Normal,5035.376121100257,11.099999999999966,504.9,2
1015,L48194,L,296.2,307.2,1445,41.8,20,0,No Failure,Normal,6325.177928982569,11.0,836.0,1
1016,L48195,L,296.2,307.2,1356,43.6,22,0,No Failure,Normal,6191.199474282476,11.0,959.2,1
1017,M15876,M,296.3,307.2,1319,68.3,24,1,Power Failure,Early Warning,9433.961883293374,10.899999999999975,1639.1999999999998,2
1018,L48197,L,296.3,307.2,1637,31.6,27,0,No Failure,Normal,5417.069156535904,10.899999999999975,853.2,1
1019,L48198,L,296.3,307.2,1291,58.6,29,0,No Failure,Normal,7922.321746165573,10.899999999999975,1699.4,1
1020,L48199,L,296.3,307.3,1398,52.7,31,0,No Failure,Normal,7715.186070538885,11.0,1633.7,1
1021,L48200,L,296.3,307.3,1372,57.7,33,0,No Failure,Normal,8290.076582194795,11.0,1904.1,1
1022,M15881,M,296.3,307.2,1454,42.5,35,0,No Failure,Normal,6471.157267619376,10.899999999999975,1487.5,2
1023,L48202,L,296.2,307.2,1515,36.5,38,0,No Failure,Normal,5790.740658729386,11.0,1387.0,1
1024,L48203,L,296.2,307.3,1881,24.3,40,0,No Failure,Normal,4786.561982935946,11.100000000000025,972.0,1
1025,L48204,L,296.2,307.3,1711,29.9,42,0,No Failure,Normal,5357.347480191162,11.100000000000025,1255.8,1
1026,L48205,L,296.2,307.3,1475,37.0,44,0,No Failure,Normal,5715.080635655432,11.100000000000025,1628.0,1
1027,L48206,L,296.4,307.4,1512,36.8,46,0,No Failure,Normal,5826.774726466061,11.0,1692.8,1
1028,M15887,M,296.3,307.4,1335,50.5,48,0,No Failure,Normal,7059.944090779663,11.099999999999966,2424.0,2
1029,L48208,L,296.3,307.4,1472,39.9,51,0,No Failure,Normal,6150.484433491953,11.099999999999966,2034.9,1
1030,M15889,M,296.2,307.3,1477,35.2,53,0,No Failure,Normal,5444.421956573159,11.100000000000025,1865.6,2
1031,L48210,L,296.3,307.4,1760,28.4,56,0,No Failure,Normal,5234.3122399010745,11.099999999999966,1590.4,1
1032,L48211,L,296.4,307.5,1549,36.1,58,0,No Failure,Normal,5855.813514560742,11.100000000000025,2093.8,1
1033,L48212,L,296.3,307.4,1648,34.0,60,0,No Failure,Normal,5867.657318864776,11.099999999999966,2040.0,1
1034,H30447,H,296.4,307.5,1556,38.0,62,0,No Failure,Normal,6191.869680715244,11.100000000000025,2356.0,0
1035,M15894,M,296.3,307.4,1958,19.1,67,0,No Failure,Normal,3916.288458014013,11.099999999999966,1279.7,2
1036,L48215,L,296.4,307.4,1403,48.4,70,0,No Failure,Normal,7111.015915351521,11.0,3388.0,1
1037,M15896,M,296.4,307.5,1684,31.4,72,0,No Failure,Normal,5537.329323315321,11.100000000000025,2260.8,2
1038,H30451,H,296.4,307.5,1596,35.1,75,0,No Failure,Normal,5866.358793901292,11.100000000000025,2632.5,0
1039,L48218,L,296.6,307.6,1498,41.1,80,0,No Failure,Normal,6447.364939256189,11.0,3288.0,1
1040,L48219,L,296.7,307.7,1524,36.8,82,0,No Failure,Normal,5873.018970326902,11.0,3017.6,1
1041,L48220,L,296.7,307.7,1502,43.9,84,0,No Failure,Normal,6904.990269129102,11.0,3687.6,1
1042,L48221,L,296.6,307.6,1809,25.1,86,0,No Failure,Normal,4754.89472898776,11.0,2158.6,1
1043,L48222,L,296.6,307.6,1542,37.4,88,0,No Failure,Normal,6039.272053554874,11.0,3291.2,1
1044,L48223,L,296.5,307.6,1431,45.2,90,0,No Failure,Normal,6773.3994248457375,11.100000000000025,4068.000000000001,1
1045,L48224,L,296.5,307.6,1512,43.6,92,0,No Failure,Normal,6903.461360704356,11.100000000000025,4011.2,1
1046,H30459,H,296.4,307.5,1403,52.8,94,0,No Failure,Normal,7757.471907656203,11.100000000000025,4963.2,0
1047,L48226,L,296.4,307.5,1331,47.8,99,0,No Failure,Normal,6662.459316271969,11.100000000000025,4732.2,1
1048,M15907,M,296.6,307.7,1474,52.6,101,0,No Failure,Normal,8119.173941839511,11.099999999999966,5312.6,2
1049,L48228,L,296.5,307.6,1607,33.5,104,0,No Failure,Normal,5637.535656989324,11.100000000000025,3484.0,1
1050,L48229,L,296.5,307.6,1415,44.2,106,0,No Failure,Normal,6549.487644448881,11.100000000000025,4685.200000000001,1
1051,L48230,L,296.6,307.6,1671,28.8,108,0,No Failure,Normal,5039.617271182603,11.0,3110.4,1
1052,L48231,L,296.6,307.7,1556,37.7,110,0,No Failure,Normal,6142.986499025386,11.099999999999966,4147.0,1
1053,L48232,L,296.7,307.7,1927,23.9,112,0,No Failure,Normal,4822.899737962466,11.0,2676.8,1
1054,M15913,M,296.7,307.7,1597,32.1,114,0,No Failure,Normal,5368.322110527703,11.0,3659.4,2
1055,H30468,H,296.8,307.8,1627,30.5,117,0,No Failure,Normal,5196.560768180437,11.0,3568.5,0
1056,L48235,L,296.8,307.8,1480,39.4,122,0,No Failure,Normal,6106.4183605376,11.0,4806.8,1
1057,L48236,L,296.8,307.8,1565,39.5,124,0,No Failure,Normal,6473.513462109567,11.0,4898.0,1
1058,L48237,L,296.8,307.8,1573,36.4,126,0,No Failure,Normal,5995.959962837384,11.0,4586.4,1
1059,L48238,L,296.7,307.8,1605,31.3,128,0,No Failure,Normal,5260.7539780687885,11.100000000000025,4006.4,1
1060,M15919,M,296.7,307.9,1874,21.3,130,0,No Failure,Normal,4180.014689307363,11.199999999999989,2769.0,2
1061,H30474,H,296.7,307.9,1424,53.8,133,0,No Failure,Normal,8022.706103423278,11.199999999999989,7155.4,0
1062,L48241,L,296.7,307.9,1420,50.1,138,0,No Failure,Normal,7449.972818722835,11.199999999999989,6913.8,1
1063,L48242,L,296.8,307.9,1372,49.0,140,0,No Failure,Normal,7040.099697184488,11.099999999999966,6860.0,1
1064,M15923,M,296.8,307.8,1664,32.8,142,0,No Failure,Normal,5715.520458626935,11.0,4657.599999999999,2
1065,M15924,M,296.8,307.9,1409,44.3,145,0,No Failure,Normal,6536.470978887506,11.099999999999966,6423.5,2
1066,L48245,L,296.8,307.9,1718,25.2,148,0,No Failure,Normal,4533.695190248503,11.099999999999966,3729.6,1
1067,M15926,M,296.9,307.8,1544,40.3,150,0,No Failure,Normal,6515.998266761613,10.900000000000034,6045.0,2
1068,L48247,L,296.9,307.8,1466,45.7,153,0,No Failure,Normal,7015.825657947749,10.900000000000034,6992.1,1
1069,L48248,L,296.8,307.8,1394,47.7,155,0,No Failure,Normal,6963.214452975634,11.0,7393.5,1
1070,M15929,M,296.9,307.8,1840,24.6,157,0,No Failure,Normal,4740.0349957362805,10.900000000000034,3862.2,2
1071,M15930,M,296.9,307.8,1477,37.2,160,0,No Failure,Normal,5753.764113196635,10.900000000000034,5952.0,2
1072,L48251,L,296.9,307.8,1425,49.1,163,0,No Failure,Normal,7326.979466334795,10.900000000000034,8003.3,1
1073,M15932,M,297.0,307.9,1414,46.2,165,0,No Failure,Normal,6841.0064987509895,10.899999999999975,7623.000000000001,2
1074,L48253,L,297.0,307.8,1414,47.5,168,0,No Failure,Normal,7033.502352611948,10.800000000000011,7980.0,1
1075,L48254,L,297.0,307.9,1595,31.7,170,0,No Failure,Normal,5294.787898482678,10.899999999999975,5389.0,1
1076,H30489,H,296.9,307.8,1345,54.5,172,0,No Failure,Normal,7676.219849658859,10.900000000000034,9374.0,0
1077,L48256,L,296.9,307.7,1653,35.9,177,0,No Failure,Normal,6214.353012139432,10.800000000000011,6354.3,1
1078,L48257,L,296.8,307.6,1547,36.5,179,0,No Failure,Normal,5913.053332709149,10.800000000000011,6533.5,1
1079,H30492,H,296.9,307.7,1656,30.8,181,0,No Failure,Normal,5341.210165927222,10.800000000000011,5574.8,0
1080,L48259,L,297.0,307.7,1731,28.5,186,0,No Failure,Normal,5166.192039195736,10.699999999999989,5301.0,1
1081,L48260,L,297.0,307.8,1774,28.0,188,0,No Failure,Normal,5201.63967630374,10.800000000000011,5264.0,1
1082,L48261,L,297.0,307.8,1521,40.2,190,0,No Failure,Normal,6403.0056509875,10.800000000000011,7638.000000000001,1
1083,H30496,H,297.1,307.9,1420,39.8,192,0,No Failure,Normal,5918.341680342692,10.799999999999956,7641.599999999999,0
1084,L48263,L,297.0,307.8,1683,32.3,197,0,No Failure,Normal,5692.660136084313,10.800000000000011,6363.099999999999,1
1085,M15944,M,297.0,307.7,1498,47.1,199,0,No Failure,Normal,7388.586098271692,10.699999999999989,9372.9,2
1086,L48265,L,297.0,307.8,1385,56.4,202,1,Overstrain Failure,Critical,8180.078951417104,10.800000000000011,11392.8,1
1087,L48266,L,297.0,307.9,1455,49.0,204,0,No Failure,Normal,7465.994941256143,10.899999999999975,9996.0,1
1088,H30501,H,296.9,307.8,1549,35.8,206,1,Tool Wear Failure,Critical,5807.150244356637,10.900000000000034,7374.799999999999,0
1089,M15948,M,296.9,307.8,1392,43.9,0,0,No Failure,Normal,6399.298571656264,10.900000000000034,0.0,2
1090,M15949,M,296.9,307.7,2008,17.5,3,0,No Failure,Normal,3679.852194904845,10.800000000000011,52.5,2
1091,L48270,L,296.9,307.7,1464,41.4,6,0,No Failure,Normal,6347.02246990053,10.800000000000011,248.4,1
1092,L48271,L,297.0,307.7,1447,46.4,8,0,No Failure,Normal,7030.968134538052,10.699999999999989,371.2,1
1093,M15952,M,296.9,307.6,1685,32.0,10,0,No Failure,Normal,5646.489196052055,10.700000000000044,320.0,2
1094,M15953,M,296.8,307.5,1443,39.2,13,0,No Failure,Normal,5923.535780196628,10.699999999999989,509.6,2
1095,L48274,L,296.9,307.5,1354,44.4,16,0,No Failure,Normal,6295.500350381658,10.600000000000025,710.4,1
1096,L48275,L,296.9,307.5,2721,9.3,18,1,Power Failure,Early Warning,2649.9648192295267,10.600000000000025,167.4,1
1097,L48276,L,297.0,307.6,1680,35.8,20,0,No Failure,Normal,6298.264951916817,10.600000000000025,716.0,1
1098,H30511,H,296.9,307.5,1397,48.3,22,0,No Failure,Normal,7065.975948674554,10.600000000000025,1062.6,0
1099,M15958,M,296.9,307.4,1521,37.9,27,0,No Failure,Normal,6036.6645316523945,10.5,1023.3,2
1100,M15959,M,296.8,307.4,1472,43.9,30,0,No Failure,Normal,6767.074351636509,10.599999999999966,1317.0,2
1101,H30514,H,296.8,307.5,1695,30.0,33,0,No Failure,Normal,5324.999547834699,10.699999999999989,990.0,0
1102,H30515,H,296.7,307.5,1607,33.6,38,0,No Failure,Normal,5654.364121637053,10.800000000000011,1276.8,0
1103,L48282,L,296.8,307.5,1347,54.8,43,0,No Failure,Normal,7729.951556010757,10.699999999999989,2356.4,1
1104,M15963,M,296.7,307.4,1540,38.7,45,0,No Failure,Normal,6241.087965621484,10.699999999999989,1741.5000000000002,2
1105,L48284,L,296.6,307.4,1389,42.7,48,0,No Failure,Normal,6210.960092073557,10.799999999999956,2049.6000000000004,1
1106,M15965,M,296.6,307.5,1734,27.0,50,0,No Failure,Normal,4902.769495192231,10.899999999999975,1350.0,2
1107,L48286,L,296.7,307.6,1540,38.6,53,0,No Failure,Normal,6224.961123333056,10.900000000000034,2045.8,1
1108,M15967,M,296.7,307.5,1515,42.1,55,0,No Failure,Normal,6679.183061164581,10.800000000000011,2315.5,2
1109,L48288,L,296.6,307.4,1504,45.8,58,0,No Failure,Normal,7213.431835858548,10.799999999999956,2656.4,1
1110,L48289,L,296.6,307.5,1557,35.1,60,0,No Failure,Normal,5723.00792111799,10.899999999999975,2106.0,1
1111,L48290,L,296.5,307.4,1292,52.5,62,0,No Failure,Normal,7103.140989766523,10.899999999999975,3255.0,1
1112,H30525,H,296.5,307.4,1432,49.2,64,0,No Failure,Normal,7377.9675151025585,10.899999999999975,3148.8,0
1113,M15972,M,296.5,307.4,1350,55.6,69,0,No Failure,Normal,7860.264819281664,10.899999999999975,3836.4,2
1114,M15973,M,296.6,307.4,1790,25.8,72,0,No Failure,Normal,4836.167730936128,10.799999999999956,1857.6,2
1115,H30528,H,296.4,307.3,1540,37.4,75,0,No Failure,Normal,6031.439015871924,10.900000000000034,2805.0,0
1116,M15975,M,296.4,307.3,2077,19.1,80,0,No Failure,Normal,4154.305989425487,10.900000000000034,1528.0,2
1117,L48296,L,296.4,307.3,1487,37.5,83,0,No Failure,Normal,5839.435344860029,10.900000000000034,3112.5,1
1118,L48297,L,296.5,307.4,1523,40.7,85,0,No Failure,Normal,6491.169212822743,10.899999999999975,3459.5000000000005,1
1119,L48298,L,296.5,307.5,1443,41.8,87,0,No Failure,Normal,6316.423357454566,11.0,3636.6,1
1120,L48299,L,296.5,307.5,1340,59.1,89,0,No Failure,Normal,8293.176286946336,11.0,5259.900000000001,1
1121,H30534,H,296.6,307.7,1654,31.0,91,0,No Failure,Normal,5369.400724005435,11.099999999999966,2821.0,0
1122,L48301,L,296.6,307.6,1459,40.2,96,0,No Failure,Normal,6142.002133327262,11.0,3859.2,1
1123,L48302,L,296.5,307.6,1541,38.5,98,0,No Failure,Normal,6212.865991616734,11.100000000000025,3773.0,1
1124,H30537,H,296.6,307.7,1386,62.3,100,1,Power Failure,Early Warning,9042.320471121357,11.099999999999966,6230.0,0
1125,M15984,M,296.7,307.8,1258,69.0,105,1,Power Failure,Early Warning,9089.884183896707,11.100000000000025,7245.0,2
1126,M15985,M,296.7,307.8,1375,51.4,108,0,No Failure,Normal,7401.068693081953,11.100000000000025,5551.2,2
1127,L48306,L,296.8,307.9,1706,30.8,111,0,No Failure,Normal,5502.478588811498,11.099999999999966,3418.8,1
1128,M15987,M,296.7,307.8,1672,32.4,113,0,No Failure,Normal,5672.962350146305,11.100000000000025,3661.2,2
1129,M15988,M,296.8,307.9,1843,25.2,116,0,No Failure,Normal,4863.56241887543,11.099999999999966,2923.2,2
1130,L48309,L,296.7,307.9,1690,29.6,119,0,No Failure,Normal,5238.501030105861,11.199999999999989,3522.4,1
1131,L48310,L,296.8,307.9,1413,46.5,121,0,No Failure,Normal,6880.559150259685,11.099999999999966,5626.5,1
1132,L48311,L,296.8,307.9,1489,33.4,123,0,No Failure,Normal,5207.985693463992,11.099999999999966,4108.2,1
1133,L48312,L,296.8,307.9,1271,61.4,125,0,No Failure,Normal,8172.266857685177,11.099999999999966,7675.0,1
1134,M15993,M,296.8,307.9,1418,47.9,127,0,No Failure,Normal,7112.796151188555,11.099999999999966,6083.3,2
1135,M15994,M,296.9,307.8,1426,50.7,130,0,No Failure,Normal,7571.049799592187,10.900000000000034,6591.0,2
1136,L48315,L,296.9,307.9,1535,39.2,133,0,No Failure,Normal,6301.197105060168,11.0,5213.6,1
1137,L48316,L,296.9,307.8,1557,38.1,135,0,No Failure,Normal,6212.153897281921,10.900000000000034,5143.5,1
1138,L48317,L,296.9,307.8,1653,29.7,137,0,No Failure,Normal,5141.122129820088,10.900000000000034,4068.9,1
1139,L48318,L,296.9,307.9,1435,41.6,139,0,No Failure,Normal,6251.35050162321,11.0,5782.400000000001,1
1140,M15999,M,297.0,307.9,1569,33.3,141,0,No Failure,Normal,5471.366349565447,10.899999999999975,4695.299999999999,2
1141,M16000,M,296.9,307.9,1385,44.8,144,0,No Failure,Normal,6497.651365664648,11.0,6451.2,2
1142,L48321,L,297.0,307.9,1635,31.6,147,0,No Failure,Normal,5410.450868012342,10.899999999999975,4645.2,1
1143,L48322,L,296.9,307.9,1423,43.9,149,0,No Failure,Normal,6541.81168639861,11.0,6541.099999999999,1
1144,L48323,L,297.0,307.9,1479,39.2,151,0,No Failure,Normal,6071.316298621491,10.899999999999975,5919.200000000001,1
1145,L48324,L,297.0,307.9,1296,69.1,153,1,Power Failure,Early Warning,9378.031062083965,10.899999999999975,10572.3,1
1146,L48325,L,297.0,307.8,1553,33.3,155,0,No Failure,Normal,5415.571664037693,10.800000000000011,5161.5,1
1147,L48326,L,297.0,307.9,1529,42.2,157,0,No Failure,Normal,6756.916535389904,10.899999999999975,6625.400000000001,1
1148,M16007,M,297.1,308.0,1690,25.6,159,0,No Failure,Normal,4530.5954854969605,10.899999999999975,4070.4,2
1149,L48328,L,297.1,308.0,1348,58.0,162,0,No Failure,Normal,8187.409334275479,10.899999999999975,9396.0,1
1150,L48329,L,297.2,308.1,1446,38.5,164,0,No Failure,Normal,5829.85348726658,10.900000000000034,6314.0,1
1151,L48330,L,297.1,307.9,1456,50.0,166,0,No Failure,Normal,7623.598172711231,10.799999999999956,8300.0,1
1152,L48331,L,297.0,307.9,1350,47.7,168,0,No Failure,Normal,6743.428630930492,10.899999999999975,8013.6,1
1153,L48332,L,297.1,307.9,1507,38.3,170,0,No Failure,Normal,6044.225297972035,10.799999999999956,6510.999999999999,1
1154,H30567,H,297.0,307.9,1448,45.6,172,0,No Failure,Normal,6914.519766844992,10.899999999999975,7843.2,0
1155,L48334,L,296.9,307.9,1626,29.9,177,0,No Failure,Normal,5091.202222554547,11.0,5292.3,1
1156,H30569,H,297.0,307.9,1846,27.3,179,0,No Failure,Normal,5277.43583505935,10.899999999999975,4886.7,0
1157,H30570,H,297.0,307.8,1404,40.7,184,0,No Failure,Normal,5983.980022851695,10.800000000000011,7488.8,0
1158,L48337,L,297.0,307.8,1583,37.2,189,0,No Failure,Normal,6166.695051584477,10.800000000000011,7030.8,1
1159,L48338,L,297.0,307.9,1436,47.7,191,0,No Failure,Normal,7173.01001038236,10.899999999999975,9110.7,1
1160,L48339,L,297.0,307.8,1609,35.6,193,0,No Failure,Normal,5998.389461156159,10.800000000000011,6870.8,1
1161,H30574,H,297.0,307.7,1834,23.8,195,0,No Failure,Normal,4570.933535169053,10.699999999999989,4641.0,0
1162,L48341,L,297.0,307.8,1316,61.2,200,1,Overstrain Failure,Critical,8434.045301533302,10.800000000000011,12240.0,1
1163,L48342,L,296.9,307.8,1400,57.1,202,1,Overstrain Failure,Critical,8371.297224265601,10.900000000000034,11534.2,1
1164,L48343,L,296.9,307.9,1367,47.1,204,0,No Failure,Normal,6742.454737207878,11.0,9608.4,1
1165,L48344,L,297.1,308.1,1754,30.3,206,0,No Failure,Normal,5565.457049540462,11.0,6241.8,1
1166,L48345,L,297.1,308.1,1487,34.6,208,0,No Failure,Normal,5387.852344857519,11.0,7196.8,1
